name,city,state,state_url,dob,player_url
"Lionel Hollins","Ark City","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Oct 19, 1953","http://www.basketball-reference.com/players/h/hollili01.html"
"Byron Houston","Watonga","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Nov 22, 1969","http://www.basketball-reference.com/players/h/houstby01.html"
"Warren Jabali","Kansas City","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Aug 29, 1946","http://www.basketball-reference.com/players/j/jabalwa01.html"
"Bob Kinney","Fort Scott","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Sep 16, 1920","http://www.basketball-reference.com/players/k/kinnebo01.html"
"Dick Knostman","Wamego","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Aug 9, 1931","http://www.basketball-reference.com/players/k/knostdi01.html"
"Martin Lewis","Liberal","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Apr 28, 1975","http://www.basketball-reference.com/players/l/lewisma01.html"
"Riney Lochmann","Wichita","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","May 26, 1944","http://www.basketball-reference.com/players/l/lochmri01.html"
"Ed Nealy","Pittsburg","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Feb 19, 1960","http://www.basketball-reference.com/players/n/nealyed01.html"
"Johnny Orr","Yale","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Jun 10, 1927","http://www.basketball-reference.com/players/o/orrjo01.html"
"Pierre Russell","Kansas City","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Dec 13, 1949","http://www.basketball-reference.com/players/r/russepi01.html"
"Melvin Sanders","Liberal","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Jan 3, 1981","http://www.basketball-reference.com/players/s/sandeme01.html"
"Otto Schnellbacher","Sublette","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Apr 15, 1923","http://www.basketball-reference.com/players/s/schneot01.html"
"Howie Shannon","Manhattan","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Jun 10, 1923","http://www.basketball-reference.com/players/s/shannho01.html"
"Paul Shirley","Meriden","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Dec 23, 1977","http://www.basketball-reference.com/players/s/shirlpa01.html"
"Wayne Simien","Leavenworth","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Mar 9, 1983","http://www.basketball-reference.com/players/s/simiewa01.html"
"Earl Watson","Kansas City","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Jun 12, 1979","http://www.basketball-reference.com/players/w/watsoea01.html"
"Scott Wedman","Harper","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Jul 29, 1952","http://www.basketball-reference.com/players/w/wedmasc01.html"
"Korleone Young","Wichita","Kansas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KS","Dec 31, 1978","http://www.basketball-reference.com/players/y/youngko01.html"
"Derek Anderson","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 18, 1974","http://www.basketball-reference.com/players/a/anderde01.html"
"Bob Arnzen","Covington","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Nov 3, 1947","http://www.basketball-reference.com/players/a/arnzebo01.html"
"Bird Averitt","Hopkinsville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 22, 1952","http://www.basketball-reference.com/players/a/averibi01.html"
"Henry Bacon","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 5, 1948","http://www.basketball-reference.com/players/b/baconhe01.html"
"Steve Bardo","Henderson","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 5, 1968","http://www.basketball-reference.com/players/b/bardost01.html"
"John Barnhill","Sturgis","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Mar 20, 1938","http://www.basketball-reference.com/players/b/barnhjo01.html"
"Butch Beard","Hardinsburg","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","May 4, 1947","http://www.basketball-reference.com/players/b/beardbu01.html"
"Ralph Beard","Hardinsburg","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Dec 2, 1927","http://www.basketball-reference.com/players/b/beardra01.html"
"Whitey Bell","Monticello","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Sep 13, 1932","http://www.basketball-reference.com/players/b/bellwh01.html"
"Winston Bennett","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Feb 9, 1965","http://www.basketball-reference.com/players/b/bennewi01.html"
"Jerry Bird","Corbin","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Feb 2, 1935","http://www.basketball-reference.com/players/b/birdje01.html"
"Phil Bond","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 27, 1954","http://www.basketball-reference.com/players/b/bondph01.html"
"Orbie Bowling",,"Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Mar 21, 1939","http://www.basketball-reference.com/players/b/bowlior01.html"
"Greg Buckner","Hopkinsville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Sep 16, 1976","http://www.basketball-reference.com/players/b/buckngr01.html"
"Donnie Butcher","Williamsport","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Feb 8, 1936","http://www.basketball-reference.com/players/b/butchdo01.html"
"Darel Carrier","Warren County","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Oct 26, 1940","http://www.basketball-reference.com/players/c/carrida01.html"
"Rex Chapman","Bowling Green","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Oct 5, 1967","http://www.basketball-reference.com/players/c/chapmre01.html"
"Wayne Chapman","Owensboro","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jun 15, 1945","http://www.basketball-reference.com/players/c/chapmwa01.html"
"Jack Coleman","Burgin","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","May 23, 1924","http://www.basketball-reference.com/players/c/colemja01.html"
"Glen Combs","Hazard","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Oct 30, 1946","http://www.basketball-reference.com/players/c/combsgl01.html"
"Jimmy Conner","Lawrenceburg","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Mar 20, 1953","http://www.basketball-reference.com/players/c/conneji01.html"
"Dave Cowens","Newport","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Oct 25, 1948","http://www.basketball-reference.com/players/c/cowenda01.html"
"Johnny Cox","Neon","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Nov 1, 1936","http://www.basketball-reference.com/players/c/coxjo01.html"
"Wesley Cox","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jan 27, 1955","http://www.basketball-reference.com/players/c/coxwe01.html"
"Ralph Davis","Vanceburg","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Sep 7, 1938","http://www.basketball-reference.com/players/d/davisra01.html"
"Jerry Eaves","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Feb 8, 1959","http://www.basketball-reference.com/players/e/eavesje01.html"
"Joe Fulks","Birmingham","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Oct 26, 1921","http://www.basketball-reference.com/players/f/fulksjo01.html"
"Jack Givens","Lexington","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Sep 21, 1956","http://www.basketball-reference.com/players/g/givenja01.html"
"Clarence Glover","Horse Cave","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Nov 1, 1947","http://www.basketball-reference.com/players/g/glovecl01.html"
"Darrell Griffith","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jun 16, 1958","http://www.basketball-reference.com/players/g/griffda01.html"
"Anthony Grundy","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 15, 1979","http://www.basketball-reference.com/players/g/grundan01.html"
"Cliff Hagan","Owensboro","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Dec 9, 1931","http://www.basketball-reference.com/players/h/hagancl01.html"
"Tom Hagan","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jan 29, 1947","http://www.basketball-reference.com/players/h/haganto01.html"
"Joe Hamilton","Lexington","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 5, 1948","http://www.basketball-reference.com/players/h/hamiljo01.html"
"Steve Hamilton","Columbia","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Nov 30, 1935","http://www.basketball-reference.com/players/h/hamilst01.html"
"Clem Haskins","Campbellsville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 11, 1943","http://www.basketball-reference.com/players/h/haskicl01.html"
"Vern Hatton","Owingsville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jan 13, 1936","http://www.basketball-reference.com/players/h/hattove01.html"
"Kenny Higgs","Owensboro","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jan 31, 1955","http://www.basketball-reference.com/players/h/higgske01.html"
"Allan Houston","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 20, 1971","http://www.basketball-reference.com/players/h/houstal01.html"
"Tony Jackson","Brooklyn","New York","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=NY","Nov 7, 1942","http://www.basketball-reference.com/players/j/jacksto01.html"
"Larry Johnson","Tyler","Texas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=TX","Mar 14, 1969","http://www.basketball-reference.com/players/j/johnsla02.html"
"Wah Wah Jones","Harlan","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 14, 1926","http://www.basketball-reference.com/players/j/joneswa01.html"
"Ron King","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 11, 1951","http://www.basketball-reference.com/players/k/kingro01.html"
"Frank Kornet","Lexington","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jan 27, 1967","http://www.basketball-reference.com/players/k/kornefr01.html"
"Paul Long","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Feb 8, 1944","http://www.basketball-reference.com/players/l/longpa01.html"
"Shelvin Mack","Lexington","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 22, 1990","http://www.basketball-reference.com/players/m/macksh01.html"
"Rudy Macklin","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Feb 19, 1958","http://www.basketball-reference.com/players/m/macklru01.html"
"Jim McDaniels","Scottsville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 2, 1948","http://www.basketball-reference.com/players/m/mcdanji01.html"
"Bob Miller","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 9, 1956","http://www.basketball-reference.com/players/m/millebo01.html"
"Darius Miller","Maysville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Mar 21, 1990","http://www.basketball-reference.com/players/m/milleda01.html"
"Dirk Minniefield","Lexington","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jan 17, 1961","http://www.basketball-reference.com/players/m/minnidi01.html"
"Dwayne Morton","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Aug 8, 1971","http://www.basketball-reference.com/players/m/mortodw01.html"
"Paul Noel","Midway","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Aug 17, 1924","http://www.basketball-reference.com/players/n/noelpa01.html"
"Ralph O'Brien","Henshaw","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 8, 1928","http://www.basketball-reference.com/players/o/obriera01.html"
"John Oldham","Beaver Dam","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jun 22, 1923","http://www.basketball-reference.com/players/o/oldhajo01.html"
"Scott Padgett","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Apr 19, 1976","http://www.basketball-reference.com/players/p/padgesc01.html"
"Jack Parr","Louisville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Mar 13, 1936","http://www.basketball-reference.com/players/p/parrja01.html"
"Jim Price","Russellville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Nov 27, 1949","http://www.basketball-reference.com/players/p/priceji01.html"
"Mike Price","Russellville","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Sep 11, 1948","http://www.basketball-reference.com/players/p/pricemi01.html"
"Frank Ramsey","Corydon","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 13, 1931","http://www.basketball-reference.com/players/r/ramsefr01.html"
"Bobby Rascoe","Trigg County","Kentucky","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=KY","Jul 22, 1940","http://www.basketball-reference.com/players/r/rascobo01.html"
