City,State Abr,Zip Code,Longitude,DMA Region,State,Latitude
"Shalimar","FL",32579,-86.57331000000001,686,"Florida",30.444975
"Shallmar","MD",21538,-79.20095999999999,"","Maryland",39.395674
"Shallotte","NC",28470,-78.3878,550,"North Carolina",33.9666
"Shallowater","TX",79363,-102.01948,"","Texas",33.701024
"Shamrock","OK",74068,-96.57768,"","Oklahoma",35.910408
"Shandaken","NY",12480,-74.40649999999999,"","New York",42.142121
"Shandon","CA",93461,-120.27185,855,"California",35.636185
"Shanghai","VA",23110,-76.78066,"","Virginia",37.571544
"Shanks","WV",26761,-78.69316999999999,"","West Virginia",39.291196
"Shanksville","PA",15560,-78.90589,574,"Pennsylvania",40.017182
"Shannock","RI",2875,-71.63876999999999,"","Rhode Island",41.447642
"Shannon City","IA",50861,-94.27106999999999,"","Iowa",40.905544
"Shannon Hills","AR",72103,-92.38169000000001,"","Arkansas",34.598551
"Shannon","IL",61078,-89.73555,"","Illinois",42.15834
"Shannon","MS",38868,-88.72967,673,"Mississippi",34.122101
"Shannon","NC",28386,-79.12266,"","North Carolina",34.851865
"Shapleigh","ME",4076,-70.84515,500,"Maine",43.553076
"Sharon Grove","KY",42280,-87.09887000000001,"","Kentucky",36.953559
"Sharon Hill","PA",19079,-75.26939,504,"Pennsylvania",39.903312
"Sharon Springs","KS",67758,-101.73575,678,"Kansas",38.865428
"Sharon Springs","NY",13459,-74.58404,"","New York",42.774077
"Sharon","CT",6069,-73.46331000000001,533,"Connecticut",41.866222
"Sharon","GA",30664,-82.80015,520,"Georgia",33.560693
"Sharon","KS",67138,-98.41428999999999,"","Kansas",37.253964
"Sharon","MA",2067,-71.17923,506,"Massachusetts",42.113749
"Sharon","ND",58277,-97.81789999999999,"","North Dakota",47.608142
"Sharon","OK",73857,-99.32679,"","Oklahoma",36.283175
"Sharon","PA",16146,-80.49896,536,"Pennsylvania",41.230106
"Sharon","SC",29742,-81.39136000000001,"","South Carolina",34.870127
"Sharon","TN",38255,-88.83586,"","Tennessee",36.236377
"Sharon","VT",5065,-72.42386999999999,"","Vermont",43.775807
"Sharon","WI",53585,-88.7226,617,"Wisconsin",42.518695
"Sharonville","OH",45241,-84.39324000000001,515,"Ohio",39.276271
"Sharples","WV",25183,-81.83665999999999,"","West Virginia",37.909119
"Sharps Chapel","TN",37866,-83.82637,"","Tennessee",36.355257
"Sharps","VA",22548,-76.70563,"","Virginia",37.825956
"Sharpsburg","GA",30277,-84.65510999999999,"","Georgia",33.387534
"Sharpsburg","IA",50862,-94.64762,"","Iowa",40.80692
"Sharpsburg","KY",40374,-83.91734,"","Kentucky",38.201485
"Sharpsburg","MD",21782,-77.75051999999999,"","Maryland",39.454582
"Sharpsburg","NC",27878,-77.83054,"","North Carolina",35.867224
"Sharpsville","IN",46068,-86.09362,527,"Indiana",40.378829
"Sharpsville","PA",16150,-80.46312,536,"Pennsylvania",41.266185
"Sharptown","MD",21861,-75.71854,"","Maryland",38.539817
"Shartlesville","PA",19554,-76.10833,"","Pennsylvania",40.513794
"Shasta Lake","CA",96019,-122.36824,868,"California",40.682393
"Shasta","CA",96087,-122.51427,868,"California",40.608728
"Shattuc","IL",62283,-89.20166,"","Illinois",38.647775
"Shattuck","OK",73858,-99.89028,650,"Oklahoma",36.226355
"Shavano Park","TX",78231,-98.53946000000001,"","Texas",29.574677
"Shaver Lake","CA",93664,-119.2644,"","California",37.103957
"Shavertown","PA",18708,-75.94148,577,"Pennsylvania",41.305822
"Shaw A F B","SC",29152,-80.46534,"","South Carolina",33.972863
"Shaw Island","WA",98286,-122.96643,819,"Washington",48.575362
"Shaw","MS",38773,-90.77527000000001,"","Mississippi",33.613093
"Shawano","WI",54166,-88.60636,658,"Wisconsin",44.779241
"Shawboro","NC",27973,-76.08293,"","North Carolina",36.384779
"Shawmut","MT",59078,-109.49616,"","Montana",46.383158
"Shawnee Hills","OH",43065,-83.08414999999999,"","Ohio",40.155515
"Shawnee Mission","KS",66207,-94.64691000000001,"","Kansas",38.957396
"Shawnee On Delaware","PA",18356,-75.09995000000001,"","Pennsylvania",41.010333
"Shawnee","KS",66203,-94.70583000000001,616,"Kansas",39.020405
"Shawnee","KS",66216,-94.73924,"","Kansas",39.009485
"Shawnee","KS",66217,-94.78107,"","Kansas",39.021629
"Shawnee","KS",66218,-94.8126,"","Kansas",39.011673
"Shawnee","KS",66226,-94.84844,"","Kansas",39.029641
"Shawnee","OH",43782,-82.22225,"","Ohio",39.608984
"Shawnee","OK",74801,-96.93544,650,"Oklahoma",35.327341
"Shawnee","OK",74804,-96.93162,"","Oklahoma",35.375188
"Shawneetown","IL",62984,-88.16553,632,"Illinois",37.712847
"Shawsville","VA",24162,-80.26233000000001,573,"Virginia",37.14374
"Sheakleyville","PA",16151,-80.2073,"","Pennsylvania",41.443244
"Sheboygan Falls","WI",53085,-87.83405999999999,617,"Wisconsin",43.731685
"Sheboygan","WI",53081,-87.72893000000001,617,"Wisconsin",43.736145
"Shedd","OR",97377,-123.10916,"","Oregon",44.46448
"Sheep Ranch","CA",95250,-120.38102,862,"California",38.256839
"Sheep Springs","NM",87364,-108.71665,"","New Mexico",36.119846
"Sheffield Lake","OH",44054,-82.09914000000001,510,"Ohio",41.48054
"Sheffield","AL",35660,-87.69316999999999,691,"Alabama",34.759738
"Sheffield","IL",61361,-89.74444,682,"Illinois",41.400837
"Sheffield","IA",50475,-93.22082,679,"Iowa",42.88516
"Sheffield","MA",1257,-73.36591,532,"Massachusetts",42.102694
"Sheffield","PA",16347,-79.03116,"","Pennsylvania",41.676904
"Sheffield","TX",79781,-101.87223,"","Texas",30.703917
"Sheffield","VT",5866,-72.13245000000001,"","Vermont",44.632918
"Shelbiana","KY",41562,-82.4571,"","Kentucky",37.416995
"Shelbina","MO",63468,-92.01662,717,"Missouri",39.677131
"Shelburn","IN",47879,-87.38029,"","Indiana",39.182707
"Shelburne Falls","MA",1370,-72.72754,543,"Massachusetts",42.603447
"Shelburne","VT",5482,-73.22318,523,"Vermont",44.388556
"Shelby Gap","KY",41563,-82.54639,"","Kentucky",37.216465
"Shelby Township","MI",48315,-82.99392,"","Michigan",42.662902
"Shelby Township","MI",48316,-83.06153999999999,"","Michigan",42.689632
"Shelby Township","MI",48317,-83.04255000000001,"","Michigan",42.639777
"Shelby","AL",35143,-86.53874999999999,630,"Alabama",33.080971
"Shelby","IN",46377,-87.34695000000001,602,"Indiana",41.191665
"Shelby","IA",51570,-95.46501000000001,652,"Iowa",41.52279
"Shelby","MI",49455,-86.37004,563,"Michigan",43.607628
"Shelby","MS",38774,-90.76416999999999,"","Mississippi",33.947701
"Shelby","MT",59474,-111.76863,755,"Montana",48.479975
"Shelby","NE",68662,-97.41634000000001,722,"Nebraska",41.184669
"Shelby","NC",28152,-81.57867,517,"North Carolina",35.258879
"Shelby","OH",44875,-82.65598,510,"Ohio",40.888988
"Shelbyville","IN",46176,-85.77208,527,"Indiana",39.523797
"Shelbyville","KY",40065,-85.21657999999999,529,"Kentucky",38.211511
"Shelbyville","MI",49344,-85.58240000000001,"","Michigan",42.588087
"Shelbyville","MO",63469,-92.03371,717,"Missouri",39.820466
"Shelbyville","TX",75973,-93.90706,612,"Texas",31.735326
"Sheldahl","IA",50243,-93.69541,"","Iowa",41.864393
"Sheldon","IL",60966,-87.57423,648,"Illinois",40.762507
"Sheldon","IA",51201,-95.85888,624,"Iowa",43.184994
"Sheldon","MO",64784,-94.26399000000001,603,"Missouri",37.665823
"Sheldon","ND",58068,-97.43763,"","North Dakota",46.564908
"Sheldon","SC",29941,-80.82738999999999,"","South Carolina",32.586005
"Sheldon","VT",5483,-72.9751,"","Vermont",44.884125
"Sheldon","WI",54766,-90.89376,"","Wisconsin",45.323865
"Shell Beach","CA",93449,-120.65401,"","California",35.150886
"Shell Knob","MO",65747,-93.58793,619,"Missouri",36.587559
"Shell Lake","WI",54871,-91.99048000000001,613,"Wisconsin",45.750367
"Shell Rock","IA",50670,-92.59746,637,"Iowa",42.710399
"Shell","WY",82441,-107.67034,"","Wyoming",44.632199
"Shelley","ID",83274,-112.11712,758,"Idaho",43.366017
"Shellman","GA",31786,-84.60173,522,"Georgia",31.72952
"Shellsburg","IA",52332,-91.88379,637,"Iowa",42.093056
"Shelly","MN",56581,-96.78722999999999,"","Minnesota",47.457626
"Shelocta","PA",15774,-79.33280000000001,"","Pennsylvania",40.657804
"Shelter Island H","NY",11965,-72.35093000000001,"","New York",41.07815
"Shelter Island","NY",11964,-72.33159000000001,501,"New York",41.060843
"Shelton","CT",6484,-73.1292,501,"Connecticut",41.306396
"Shelton","NE",68876,-98.74701,722,"Nebraska",40.786865
"Shelton","WA",98584,-123.10538,819,"Washington",47.224044
"Shenandoah Caver","VA",22847,-78.70088,"","Virginia",38.704494
"Shenandoah Junct","WV",25442,-77.83296,"","West Virginia",39.358159
"Shenandoah","IA",51601,-95.36514,652,"Iowa",40.750107
"Shenandoah","PA",17976,-76.20421,577,"Pennsylvania",40.820862
"Shenandoah","VA",22849,-78.61997,511,"Virginia",38.49696
"Shenango","PA",16125,-80.37424,"","Pennsylvania",41.403462
"Shepard","OH",43219,-82.92589,"","Ohio",40.002514
"Shepherd","MI",48883,-84.68228000000001,513,"Michigan",43.534764
"Shepherd","MT",59079,-108.3527,756,"Montana",46.001031
"Shepherd","TX",77371,-94.99963,"","Texas",30.488028
"Shepherdstown","WV",25443,-77.81131999999999,511,"West Virginia",39.434479
"Shepherdsville","KY",40165,-85.69667,529,"Kentucky",37.997938
"Sheppard Afb","TX",76311,-98.49127,"","Texas",33.970725
"Sheppton","PA",18248,-76.11711,"","Pennsylvania",40.89707
"Sherando","VA",22952,-78.95712,"","Virginia",37.969657
"Sherard","MS",38669,-90.71753,"","Mississippi",34.18658
"Sherborn","MA",1770,-71.37202000000001,506,"Massachusetts",42.231025
"Sherburn","MN",56171,-94.74357000000001,737,"Minnesota",43.660847
"Sherburne","NY",13460,-75.46547,"","New York",42.680051
"Sheridan","AR",72150,-92.39319,693,"Arkansas",34.31985
"Sheridan","CA",95681,-121.37967,"","California",38.997612
"Sheridan","IL",60551,-88.68292,602,"Illinois",41.527585
"Sheridan","IN",46069,-86.21885,527,"Indiana",40.134736
"Sheridan","MI",48884,-85.04772,"","Michigan",43.21107
"Sheridan","MO",64486,-94.62495,"","Missouri",40.530798
"Sheridan","MT",59749,-112.1097,754,"Montana",45.528809
"Sheridan","OR",97378,-123.40787,820,"Oregon",45.089532
"Sheridan","TX",77475,-96.65185,"","Texas",29.488245
"Sheridan","WY",82801,-106.96782,764,"Wyoming",44.801249
"Sherman Mills","ME",4776,-68.33986,"","Maine",45.864106
"Sherman Oaks","CA",91403,-118.46396,803,"California",34.152513
"Sherman Oaks","CA",91423,-118.43222,"","California",34.153628
"Sherman Station","ME",4777,-68.45173,537,"Maine",45.880436
"Sherman","CT",6784,-73.4915,501,"Connecticut",41.566534
"Sherman","MS",38869,-88.83873,"","Mississippi",34.359456
"Sherman","NY",14781,-79.59738,"","New York",42.160982
"Sherman","TX",75090,-96.59106,657,"Texas",33.632806
"Sherman","TX",75092,-96.65387,"","Texas",33.649938
"Shermans Dale","PA",17090,-77.18464,"","Pennsylvania",40.332785
"Sherrard","IL",61281,-90.50615000000001,682,"Illinois",41.303101
"Sherrill","AR",72152,-91.98078,"","Arkansas",34.352844
"Sherrill","IA",52073,-90.82532,"","Iowa",42.640962
"Sherrill","NY",13461,-75.59912,555,"New York",43.070808
"Sherrills Ford","NC",28673,-80.99326000000001,"","North Carolina",35.589022
"Sherrodsville","OH",44675,-81.24133,"","Ohio",40.506928
"Sherwood","AR",72116,-92.24764,693,"Arkansas",34.799541
"Sherwood","MD",21665,-76.32474000000001,"","Maryland",38.754785
"Sherwood","MI",49089,-85.23197999999999,"","Michigan",42.010485
"Sherwood","ND",58782,-101.72643,687,"North Dakota",48.944324
"Sherwood","OH",43556,-84.55885000000001,547,"Ohio",41.298409
"Sherwood","OR",97140,-122.85376,820,"Oregon",45.352086
"Sherwood","TN",37376,-85.92216999999999,"","Tennessee",35.060787
"Sherwood","WI",54169,-88.27525,658,"Wisconsin",44.173538
"Shevlin","MN",56676,-95.21527,"","Minnesota",47.506665
"Sheyenne","ND",58374,-99.07241,724,"North Dakota",47.839733
"Shickley","NE",68436,-97.73815,"","Nebraska",40.43034
"Shields","ND",58569,-101.17563,"","North Dakota",46.258711
"Shillington","PA",19607,-75.95565000000001,504,"Pennsylvania",40.302492
"Shiloh","GA",31826,-84.69383999999999,"","Georgia",32.803518
"Shiloh","IL",62269,-89.91207,609,"Illinois",38.589849
"Shiloh","NJ",8353,-75.29761000000001,"","New Jersey",39.458114
"Shiloh","NC",27974,-76.03822,"","North Carolina",36.233836
"Shiloh","OH",44878,-82.52995,"","Ohio",40.949737
"Shiloh","TN",38376,-88.34742,"","Tennessee",35.130384
"Shiner","TX",77984,-97.18691,641,"Texas",29.442934
"Shinglehouse","PA",16748,-78.16186,514,"Pennsylvania",41.940288
"Shingleton","MI",49884,-86.43315,"","Michigan",46.399545
"Shingletown","CA",96088,-121.83501,"","California",40.504853
"Shinnston","WV",26431,-80.28438,598,"West Virginia",39.392285
"Shinrock","OH",44839,-82.5568,"","Ohio",41.388534
"Shiocton","WI",54170,-88.56461,658,"Wisconsin",44.506022
"Shippensburg","PA",17257,-77.50622,566,"Pennsylvania",40.053308
"Shippenville","PA",16254,-79.45122000000001,508,"Pennsylvania",41.255691
"Shiprock","NM",87420,-108.80023,790,"New Mexico",36.748026
"Shipshewana","IN",46565,-85.58665000000001,588,"Indiana",41.696334
"Shiremanstown","PA",17011,-76.93084,566,"Pennsylvania",40.236139
"Shirley Center","MA",1464,-71.64555,"","Massachusetts",42.559289
"Shirley","AR",72153,-92.32589,"","Arkansas",35.619538
"Shirley","IL",61772,-89.06088,"","Illinois",40.399689
"Shirley","IN",47384,-85.56716,527,"Indiana",39.90952
"Shirley","NY",11967,-72.87181,501,"New York",40.794317
"Shirleysburg","PA",17260,-77.89067,"","Pennsylvania",40.298547
"Shiro","TX",77876,-95.83190999999999,618,"Texas",30.647831
"Shishmaref","AK",99772,-165.73202,"","Alaska",66.259417
"Shively","KY",40216,-85.83137000000001,"","Kentucky",38.188886
"Shoals Junction","SC",29638,-82.33427,"","South Carolina",34.370703
"Shoals","IN",47581,-86.77554000000001,581,"Indiana",38.663011
"Shobonier","IL",62885,-89.054,"","Illinois",38.859515
"Shock","WV",26638,-80.98430999999999,"","West Virginia",38.7357
"Shoemakersville","PA",19555,-75.96465999999999,"","Pennsylvania",40.494943
"Shohola","PA",18458,-74.92543999999999,"","Pennsylvania",41.408589
"Shokan","NY",12481,-74.20686000000001,501,"New York",41.974857
"Shongaloo","LA",71072,-93.31019999999999,"","Louisiana",32.941481
"Shonto","AZ",86054,-110.65072,"","Arizona",36.630103
"Shook","MO",63963,-90.30884,"","Missouri",37.072189
"Shopiere","WI",53511,-89.04291000000001,"","Wisconsin",42.526464
"Shore Acres","CA",94565,-121.90502,"","California",38.017917
"Shore","OH",44123,-81.52357000000001,"","Ohio",41.602498
"Shoreacres","TX",77571,-95.04487,"","Texas",29.666781
"Shoreham","NY",11786,-72.89533,501,"New York",40.94993
"Shoreham","VT",5770,-73.31583000000001,523,"Vermont",43.892373
"Shoreview","MN",55126,-93.1353,613,"Minnesota",45.085643
"Shorewood","IL",60435,-88.11963,602,"Illinois",41.54338
"Shorewood","WI",53211,-87.88590000000001,617,"Wisconsin",43.083012
"Short Hills","NJ",7078,-74.32749,501,"New Jersey",40.73915
"Shorter","AL",36075,-85.9237,"","Alabama",32.399994
"Shorterville","AL",36373,-85.1146,"","Alabama",31.52151
"Shortsville","NY",14548,-77.24339999999999,"","New York",42.97342
"Shoshone","CA",92384,-116.27037,803,"California",35.947562
"Shoshone","ID",83352,-114.40997,760,"Idaho",43.036666
"Shoshoni","WY",82649,-108.15555,767,"Wyoming",43.232318
"Shoup","ID",83469,-114.31565,"","Idaho",45.234391
"Show Low","AZ",85901,-110.03676,753,"Arizona",34.271427
"Showell","MD",21862,-75.21195,"","Maryland",38.39893
"Shreve","OH",44676,-82.02563000000001,"","Ohio",40.687973
"Shreveport","LA",71101,-93.74861,612,"Louisiana",32.505352
"Shreveport","LA",71103,-93.76761,"","Louisiana",32.490777
"Shreveport","LA",71104,-93.73671,"","Louisiana",32.484232
"Shreveport","LA",71105,-93.7133,"","Louisiana",32.457903
"Shreveport","LA",71108,-93.78,"","Louisiana",32.449286
"Shreveport","LA",71109,-93.80022,"","Louisiana",32.474453
"Shreveport","LA",71118,-93.8043,"","Louisiana",32.397255
"Shreveport","LA",71119,-93.89064,"","Louisiana",32.487601
"Shreveport","LA",71129,-93.8877,"","Louisiana",32.42067
"Shrewsbury","MA",1545,-71.72502,506,"Massachusetts",42.286643
"Shrewsbury","NJ",7702,-74.06314999999999,501,"New Jersey",40.329128
"Shrewsbury","PA",17361,-76.67748,566,"Pennsylvania",39.765405
"Shrub Oak","NY",10588,-73.82973,501,"New York",41.330178
"Shubert","NE",68437,-95.63981,"","Nebraska",40.240436
"Shulerville","SC",29453,-79.61472000000001,"","South Carolina",33.235105
"Shullsburg","WI",53586,-90.23935,669,"Wisconsin",42.5744
"Shumway","IL",62461,-88.6656,"","Illinois",39.194021
"Shungnak","AK",99773,-157.14287,"","Alaska",66.887401
"Shunk","PA",17768,-76.74643,"","Pennsylvania",41.544194
"Shuqualak","MS",39361,-88.57464,"","Mississippi",32.985613
"Shushan","NY",12873,-73.31852000000001,532,"New York",43.11595
"Shutesbury","MA",1072,-72.42207999999999,"","Massachusetts",42.486027
"Siberia","IN",47515,-86.71714,"","Indiana",38.184046
"Sibley","IL",61773,-88.38028,"","Illinois",40.584937
"Sibley","IA",51249,-95.73876,725,"Iowa",43.406831
"Sibley","LA",71073,-93.30297,"","Louisiana",32.535107
"Sibley","MO",64088,-94.18355,"","Missouri",39.15207
"Sibley","ND",58429,-98.13661999999999,"","North Dakota",47.201159
"Sicily Island","LA",71368,-91.67462999999999,628,"Louisiana",31.85889
"Sicily","IL",62558,-89.54402,"","Illinois",39.580159
"Sicklerville","NJ",8081,-74.99035000000001,504,"New Jersey",39.741385
"Side Lake","MN",55781,-93.05481,"","Minnesota",47.672765
"Sidell","IL",61876,-87.82586999999999,648,"Illinois",39.907331
"Sidman","PA",15955,-78.7063,574,"Pennsylvania",40.324295
"Sidnaw","MI",49961,-88.73659000000001,"","Michigan",46.469552
"Sidney Center","NY",13839,-75.25901,"","New York",42.236762
"Sidney","AR",72577,-91.70461,"","Arkansas",36.033231
"Sidney","IL",61877,-88.07693,648,"Illinois",40.004053
"Sidney","IA",51652,-95.60679,652,"Iowa",40.76261
"Sidney","KY",41564,-82.36125,"","Kentucky",37.610331
"Sidney","MI",48885,-85.16587,"","Michigan",43.247555
"Sidney","MT",59270,-104.20547,687,"Montana",47.683129
"Sidney","NE",69162,-103.01949,751,"Nebraska",41.162214
"Sidney","NY",13838,-75.39563,502,"New York",42.304177
"Sidney","OH",45365,-84.15974,542,"Ohio",40.284855
"Sidney","TX",76474,-98.78317,"","Texas",31.963873
"Sidon","MS",38954,-90.21317999999999,"","Mississippi",33.417028
"Sieper","LA",71472,-92.80459,"","Louisiana",31.206148
"Sierra Blanca","TX",79851,-105.34084,765,"Texas",31.182009
"Sierra City","CA",96125,-120.63432,"","California",39.598792
"Sierra Madre","CA",91024,-118.0509,803,"California",34.164806
"Sierra Vista","AZ",85635,-110.24288,789,"Arizona",31.562546
"Sierra Vista","AZ",85650,-110.24699,"","Arizona",31.492003
"Sierraville","CA",96126,-120.35662,862,"California",39.560357
"Sigel","IL",62462,-88.47714999999999,"","Illinois",39.223922
"Sigel","PA",15860,-79.04707000000001,"","Pennsylvania",41.345663
"Signal Hill","CA",90804,-118.15182,803,"California",33.783467
"Signal Hill","CA",90806,-118.1858,"","California",33.801767
"Signal Hill","CA",90807,-118.18235,"","California",33.828366
"Signal Mountain","TN",37377,-85.33332,575,"Tennessee",35.159778
"Sigourney","IA",52591,-92.19641,637,"Iowa",41.328837
"Sigurd","UT",84657,-111.943,"","Utah",38.834889
"Sikes","LA",71473,-92.43442,"","Louisiana",32.100491
"Sikeston","MO",63801,-89.58355,632,"Missouri",36.891163
"Silas","AL",36919,-88.30045,"","Alabama",31.779344
"Siler City","NC",27344,-79.44983999999999,560,"North Carolina",35.729692
"Siler","KY",40763,-83.95156,"","Kentucky",36.681189
"Silesia","MT",59041,-108.92119,"","Montana",45.505519
"Siletz","OR",97380,-123.91023,"","Oregon",44.738154
"Silex","MO",63377,-91.08017,609,"Missouri",39.110908
"Siloam Springs","AR",72761,-94.50208000000001,670,"Arkansas",36.179905
"Siloam","GA",30665,-83.07787,"","Georgia",33.535009
"Siloam","NC",27047,-80.58240000000001,"","North Carolina",36.305687
"Silsbee","TX",77656,-94.18056,692,"Texas",30.390569
"Silt","CO",81652,-107.66873,751,"Colorado",39.508481
"Silva","MO",63964,-90.42887,"","Missouri",37.248929
