City,State,DMA Region,DMA Region Code,Criteria ID
Sweetwater,Tennessee,"Knoxville, TN",557,1026142
Talbott,Tennessee,"Knoxville, TN",557,1026143
Tazewell,Tennessee,"Knoxville, TN",557,1026144
Tellico Plains,Tennessee,"Knoxville, TN",557,1026145
Tennessee Ridge,Tennessee,"Nashville, TN",659,1026146
Tiptonville,Tennessee,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632,1026147
Townsend,Tennessee,"Knoxville, TN",557,1026148
Tracy City,Tennessee,"Chattanooga, TN",575,1026149
Trenton,Tennessee,"Jackson, TN",639,1026150
Troy,Tennessee,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632,1026151
Tullahoma,Tennessee,"Nashville, TN",659,1026152
Turtletown,Tennessee,"Chattanooga, TN",575,1026153
Unicoi,Tennessee,"Tri-Cities, TN-VA",531,1026154
Union City,Tennessee,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632,1026155
Vonore,Tennessee,"Knoxville, TN",557,1026156
Walling,Tennessee,"Nashville, TN",659,1026157
Wartburg,Tennessee,"Knoxville, TN",557,1026158
Waverly,Tennessee,"Nashville, TN",659,1026159
Waynesboro,Tennessee,"Nashville, TN",659,1026160
Westmoreland,Tennessee,"Nashville, TN",659,1026161
White House,Tennessee,"Nashville, TN",659,1026162
Whites Creek,Tennessee,"Nashville, TN",659,1026163
Whiteville,Tennessee,"Memphis, TN",640,1026164
Winchester,Tennessee,"Nashville, TN",659,1026166
Winfield,Tennessee,"Knoxville, TN",557,1026167
Woodbury,Tennessee,"Nashville, TN",659,1026168
Atoka,Tennessee,"Memphis, TN",640,9051529
Bartlett,Tennessee,"Memphis, TN",640,9051550
East Ridge,Tennessee,"Chattanooga, TN",575,9051881
Erin,Tennessee,"Nashville, TN",659,9051912
Farragut,Tennessee,"Knoxville, TN",557,9051938
Greenbrier,Tennessee,"Nashville, TN",659,9052065
Kingston Springs,Tennessee,"Nashville, TN",659,9052241
Rocky Top,Tennessee,"Knoxville, TN",557,9052263
Lakeland,Tennessee,"Memphis, TN",640,9052276
Medina,Tennessee,"Jackson, TN",639,9052414
Monteagle,Tennessee,"Chattanooga, TN",575,9052465
Nolensville,Tennessee,"Nashville, TN",659,9052526
Oak Hill,Tennessee,"Nashville, TN",659,9052578
Red Bank,Tennessee,"Chattanooga, TN",575,9052733
South Pittsburg,Tennessee,"Chattanooga, TN",575,9052880
Spring Hill,Tennessee,"Nashville, TN",659,9052900
Abernathy,Texas,"Lubbock, TX",651,1026169
Abilene,Texas,"Abilene-Sweetwater, TX",662,1026170
Addison,Texas,"Dallas-Ft. Worth, TX",623,1026171
Alamo,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026172
Alba,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026173
Albany,Texas,"Abilene-Sweetwater, TX",662,1026174
Aledo,Texas,"Dallas-Ft. Worth, TX",623,1026175
Alice,Texas,"Corpus Christi, TX",600,1026176
Alief,Texas,"Houston, TX",618,1026177
Allen,Texas,"Dallas-Ft. Worth, TX",623,1026178
Alpine,Texas,"Odessa-Midland, TX",633,1026179
Alvarado,Texas,"Dallas-Ft. Worth, TX",623,1026180
Alvin,Texas,"Houston, TX",618,1026181
Amarillo,Texas,"Amarillo, TX",634,1026182
Anahuac,Texas,"Houston, TX",618,1026183
Anderson,Texas,"Houston, TX",618,1026184
Andrews,Texas,"Odessa-Midland, TX",633,1026185
Angleton,Texas,"Houston, TX",618,1026186
Anna,Texas,"Dallas-Ft. Worth, TX",623,1026187
Anson,Texas,"Abilene-Sweetwater, TX",662,1026188
Anthony,Texas,"El Paso, TX",765,1026189
Apple Springs,Texas,"Houston, TX",618,1026190
Aransas Pass,Texas,"Corpus Christi, TX",600,1026191
Archer City,Texas,"Wichita Falls, TX & Lawton, OK",627,1026192
Argyle,Texas,"Dallas-Ft. Worth, TX",623,1026193
Arlington,Texas,"Dallas-Ft. Worth, TX",623,1026194
Armstrong,Texas,"Corpus Christi, TX",600,1026195
Aspermont,Texas,"Abilene-Sweetwater, TX",662,1026196
Atascosa,Texas,"San Antonio, TX",641,1026197
Athens,Texas,"Dallas-Ft. Worth, TX",623,1026198
Atlanta,Texas,"Shreveport, LA",612,1026199
Aubrey,Texas,"Dallas-Ft. Worth, TX",623,1026200
Austin,Texas,"Austin, TX",635,1026201
Avalon,Texas,"Dallas-Ft. Worth, TX",623,1026202
Avery,Texas,"Dallas-Ft. Worth, TX",623,1026203
Azle,Texas,"Dallas-Ft. Worth, TX",623,1026204
Bailey,Texas,"Dallas-Ft. Worth, TX",623,1026205
Baird,Texas,"Abilene-Sweetwater, TX",662,1026206
Ballinger,Texas,"Abilene-Sweetwater, TX",662,1026207
Bandera,Texas,"San Antonio, TX",641,1026208
Barker,Texas,"Houston, TX",618,1026209
Bartlett,Texas,"Waco-Temple-Bryan, TX",625,1026210
Bastrop,Texas,"Austin, TX",635,1026211
Bay City,Texas,"Houston, TX",618,1026212
Baytown,Texas,"Houston, TX",618,1026213
Beaumont,Texas,"Beaumont-Port Arthur, TX",692,1026214
Bedford,Texas,"Dallas-Ft. Worth, TX",623,1026215
Beeville,Texas,"Corpus Christi, TX",600,1026216
Bellaire,Texas,"Houston, TX",618,1026217
Bells,Texas,"Sherman, TX-Ada, OK",657,1026218
Bellville,Texas,"Houston, TX",618,1026219
Belton,Texas,"Waco-Temple-Bryan, TX",625,1026220
Benavides,Texas,"Corpus Christi, TX",600,1026221
Benjamin,Texas,"Abilene-Sweetwater, TX",662,1026222
Big Lake,Texas,"Odessa-Midland, TX",633,1026223
Big Sandy,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026224
Big Spring,Texas,"Odessa-Midland, TX",633,1026225
Bishop,Texas,"Corpus Christi, TX",600,1026226
Blanco,Texas,"Austin, TX",635,1026227
Bloomington,Texas,"Victoria, TX",626,1026228
Blue Ridge,Texas,"Dallas-Ft. Worth, TX",623,1026229
Boerne,Texas,"San Antonio, TX",641,1026230
Boling-Iago,Texas,"Houston, TX",618,1026231
Bonham,Texas,"Dallas-Ft. Worth, TX",623,1026232
Borger,Texas,"Amarillo, TX",634,1026233
Bowie,Texas,"Wichita Falls, TX & Lawton, OK",627,1026234
Brackettville,Texas,"San Antonio, TX",641,1026235
Brady,Texas,"San Angelo, TX",661,1026236
Brashear,Texas,"Dallas-Ft. Worth, TX",623,1026237
Brazoria,Texas,"Houston, TX",618,1026238
Breckenridge,Texas,"Abilene-Sweetwater, TX",662,1026239
Brenham,Texas,"Houston, TX",618,1026240
Bridge City,Texas,"Beaumont-Port Arthur, TX",692,1026241
Bridgeport,Texas,"Dallas-Ft. Worth, TX",623,1026242
Briggs,Texas,"Austin, TX",635,1026243
Briscoe,Texas,"Amarillo, TX",634,1026244
Brookshire,Texas,"Houston, TX",618,1026245
Brownfield,Texas,"Lubbock, TX",651,1026246
Brownsboro,Texas,"Dallas-Ft. Worth, TX",623,1026247
Brownsville,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026248
Brownwood,Texas,"Abilene-Sweetwater, TX",662,1026249
Bryan,Texas,"Waco-Temple-Bryan, TX",625,1026250
Buda,Texas,"Austin, TX",635,1026251
Buffalo,Texas,"Waco-Temple-Bryan, TX",625,1026252
Bullard,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026253
Bulverde,Texas,"San Antonio, TX",641,1026254
Buna,Texas,"Beaumont-Port Arthur, TX",692,1026255
Burkburnett,Texas,"Wichita Falls, TX & Lawton, OK",627,1026256
Burleson,Texas,"Dallas-Ft. Worth, TX",623,1026257
Burnet,Texas,"Austin, TX",635,1026258
Bushland,Texas,"Amarillo, TX",634,1026259
Byers,Texas,"Wichita Falls, TX & Lawton, OK",627,1026260
Caddo Mills,Texas,"Dallas-Ft. Worth, TX",623,1026261
Caldwell,Texas,"Waco-Temple-Bryan, TX",625,1026262
Calvert,Texas,"Waco-Temple-Bryan, TX",625,1026263
Cameron,Texas,"Waco-Temple-Bryan, TX",625,1026264
Campbell,Texas,"Dallas-Ft. Worth, TX",623,1026265
Canadian,Texas,"Amarillo, TX",634,1026266
Canton,Texas,"Dallas-Ft. Worth, TX",623,1026267
Canutillo,Texas,"El Paso, TX",765,1026268
Canyon,Texas,"Amarillo, TX",634,1026269
Carrizo Springs,Texas,"San Antonio, TX",641,1026270
Carrollton,Texas,"Dallas-Ft. Worth, TX",623,1026271
Carthage,Texas,"Shreveport, LA",612,1026272
Castroville,Texas,"San Antonio, TX",641,1026273
Cedar Creek,Texas,"Austin, TX",635,1026274
Cedar Hill,Texas,"Dallas-Ft. Worth, TX",623,1026275
Cedar Park,Texas,"Austin, TX",635,1026276
Celeste,Texas,"Dallas-Ft. Worth, TX",623,1026277
Celina,Texas,"Dallas-Ft. Worth, TX",623,1026278
Center,Texas,"Shreveport, LA",612,1026279
Center Point,Texas,"San Antonio, TX",641,1026280
Centerville,Texas,"Waco-Temple-Bryan, TX",625,1026281
Chandler,Texas,"Dallas-Ft. Worth, TX",623,1026282
Channelview,Texas,"Houston, TX",618,1026283
Chappell Hill,Texas,"Houston, TX",618,1026284
Charlotte,Texas,"San Antonio, TX",641,1026285
Chatfield,Texas,"Dallas-Ft. Worth, TX",623,1026286
Cherokee,Texas,"Waco-Temple-Bryan, TX",625,1026287
Chester,Texas,"Beaumont-Port Arthur, TX",692,1026288
Childress,Texas,"Amarillo, TX",634,1026289
Chilton,Texas,"Waco-Temple-Bryan, TX",625,1026290
China Spring,Texas,"Waco-Temple-Bryan, TX",625,1026291
Cibolo,Texas,"San Antonio, TX",641,1026292
Cisco,Texas,"Abilene-Sweetwater, TX",662,1026293
Clarendon,Texas,"Amarillo, TX",634,1026294
Clarksville,Texas,"Dallas-Ft. Worth, TX",623,1026295
Clay,Texas,"Waco-Temple-Bryan, TX",625,1026296
Cleburne,Texas,"Dallas-Ft. Worth, TX",623,1026297
Cleveland,Texas,"Houston, TX",618,1026298
Clifton,Texas,"Dallas-Ft. Worth, TX",623,1026299
Clint,Texas,"El Paso, TX",765,1026300
Clute,Texas,"Houston, TX",618,1026301
Clyde,Texas,"Abilene-Sweetwater, TX",662,1026302
Coldspring,Texas,"Houston, TX",618,1026303
Coleman,Texas,"Abilene-Sweetwater, TX",662,1026304
College Station,Texas,"Waco-Temple-Bryan, TX",625,1026305
Colleyville,Texas,"Dallas-Ft. Worth, TX",623,1026306
Collinsville,Texas,"Sherman, TX-Ada, OK",657,1026307
Colorado City,Texas,"Abilene-Sweetwater, TX",662,1026308
Columbus,Texas,"Houston, TX",618,1026309
Comanche,Texas,"Dallas-Ft. Worth, TX",623,1026310
Comfort,Texas,"San Antonio, TX",641,1026311
Commerce,Texas,"Dallas-Ft. Worth, TX",623,1026312
Conroe,Texas,"Houston, TX",618,1026313
Converse,Texas,"San Antonio, TX",641,1026314
Coolidge,Texas,"Waco-Temple-Bryan, TX",625,1026315
Cooper,Texas,"Dallas-Ft. Worth, TX",623,1026316
Coppell,Texas,"Dallas-Ft. Worth, TX",623,1026317
Copperas Cove,Texas,"Waco-Temple-Bryan, TX",625,1026318
Corpus Christi,Texas,"Corpus Christi, TX",600,1026319
Corsicana,Texas,"Dallas-Ft. Worth, TX",623,1026320
Cotulla,Texas,"San Antonio, TX",641,1026321
Crandall,Texas,"Dallas-Ft. Worth, TX",623,1026322
Crane,Texas,"Odessa-Midland, TX",633,1026323
Crawford,Texas,"Waco-Temple-Bryan, TX",625,1026324
Crockett,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026325
Crosby,Texas,"Houston, TX",618,1026326
Crosbyton,Texas,"Lubbock, TX",651,1026327
Crowell,Texas,"Wichita Falls, TX & Lawton, OK",627,1026328
Crowley,Texas,"Dallas-Ft. Worth, TX",623,1026329
Crystal City,Texas,"San Antonio, TX",641,1026330
Cuero,Texas,"San Antonio, TX",641,1026331
Cumby,Texas,"Dallas-Ft. Worth, TX",623,1026332
Cushing,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026333
Cypress,Texas,"Houston, TX",618,1026334
D Hanis,Texas,"San Antonio, TX",641,1026335
Daingerfield,Texas,"Shreveport, LA",612,1026336
Dale,Texas,"Austin, TX",635,1026337
Dalhart,Texas,"Amarillo, TX",634,1026338
Dallas,Texas,"Dallas-Ft. Worth, TX",623,1026339
Damon,Texas,"Houston, TX",618,1026340
Dawson,Texas,"Dallas-Ft. Worth, TX",623,1026341
Dayton,Texas,"Houston, TX",618,1026342
De Leon,Texas,"Dallas-Ft. Worth, TX",623,1026343
Decatur,Texas,"Dallas-Ft. Worth, TX",623,1026344
Deer Park,Texas,"Houston, TX",618,1026345
Del Rio,Texas,"San Antonio, TX",641,1026346
Del Valle,Texas,"Austin, TX",635,1026347
Dell City,Texas,"El Paso, TX",765,1026348
Denison,Texas,"Sherman, TX-Ada, OK",657,1026349
Denton,Texas,"Dallas-Ft. Worth, TX",623,1026350
Denver City,Texas,"Lubbock, TX",651,1026351
DeSoto,Texas,"Dallas-Ft. Worth, TX",623,1026352
Devine,Texas,"San Antonio, TX",641,1026353
Diboll,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026354
Dickens,Texas,"Lubbock, TX",651,1026355
Dickinson,Texas,"Houston, TX",618,1026356
Dilley,Texas,"San Antonio, TX",641,1026357
Dimmitt,Texas,"Amarillo, TX",634,1026358
Dodd City,Texas,"Dallas-Ft. Worth, TX",623,1026359
Donna,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026360
Driftwood,Texas,"Austin, TX",635,1026361
Dripping Springs,Texas,"Austin, TX",635,1026362
Dumas,Texas,"Amarillo, TX",634,1026363
Duncanville,Texas,"Dallas-Ft. Worth, TX",623,1026364
Dyess Air Force Base,Texas,"Abilene-Sweetwater, TX",662,1026365
Eagle Lake,Texas,"Houston, TX",618,1026366
Eagle Pass,Texas,"San Antonio, TX",641,1026367
East Bernard,Texas,"Houston, TX",618,1026368
Eastland,Texas,"Abilene-Sweetwater, TX",662,1026369
Ector,Texas,"Dallas-Ft. Worth, TX",623,1026370
Edcouch,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026371
Eden,Texas,"San Angelo, TX",661,1026372
Edinburg,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026373
Edna,Texas,"Houston, TX",618,1026374
El Campo,Texas,"Houston, TX",618,1026375
El Paso,Texas,"El Paso, TX",765,1026376
Eldorado,Texas,"San Angelo, TX",661,1026377
Electra,Texas,"Wichita Falls, TX & Lawton, OK",627,1026378
Elgin,Texas,"Austin, TX",635,1026379
Elm Mott,Texas,"Waco-Temple-Bryan, TX",625,1026380
Elmendorf,Texas,"San Antonio, TX",641,1026381
Elsa,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026382
Emory,Texas,"Dallas-Ft. Worth, TX",623,1026383
Ennis,Texas,"Dallas-Ft. Worth, TX",623,1026384
Euless,Texas,"Dallas-Ft. Worth, TX",623,1026385
Fabens,Texas,"El Paso, TX",765,1026386
Fairfield,Texas,"Dallas-Ft. Worth, TX",623,1026387
Falfurrias,Texas,"Corpus Christi, TX",600,1026388
Falls City,Texas,"San Antonio, TX",641,1026389
Fannin,Texas,"San Antonio, TX",641,1026390
Farmersville,Texas,"Dallas-Ft. Worth, TX",623,1026391
Farwell,Texas,"Amarillo, TX",634,1026392
Fayetteville,Texas,"Austin, TX",635,1026393
Ferris,Texas,"Dallas-Ft. Worth, TX",623,1026394
Flatonia,Texas,"Austin, TX",635,1026395
Florence,Texas,"Austin, TX",635,1026396
Floresville,Texas,"San Antonio, TX",641,1026397
Flower Mound,Texas,"Dallas-Ft. Worth, TX",623,1026398
Floydada,Texas,"Lubbock, TX",651,1026399
Follett,Texas,"Amarillo, TX",634,1026400
Forney,Texas,"Dallas-Ft. Worth, TX",623,1026401
Franklin,Texas,"Waco-Temple-Bryan, TX",625,1026402
Fredericksburg,Texas,"Austin, TX",635,1026403
Freeport,Texas,"Houston, TX",618,1026404
Fresno,Texas,"Houston, TX",618,1026405
Friendswood,Texas,"Houston, TX",618,1026406
Frisco,Texas,"Dallas-Ft. Worth, TX",623,1026407
Fort Davis,Texas,"Odessa-Midland, TX",633,1026408
Fort Hancock,Texas,"El Paso, TX",765,1026409
Fort Stockton,Texas,"Odessa-Midland, TX",633,1026410
Fort Worth,Texas,"Dallas-Ft. Worth, TX",623,1026411
Gail,Texas,"Lubbock, TX",651,1026412
Gainesville,Texas,"Dallas-Ft. Worth, TX",623,1026413
Galena Park,Texas,"Houston, TX",618,1026414
Galveston,Texas,"Houston, TX",618,1026415
Ganado,Texas,"Houston, TX",618,1026416
Garden City,Texas,"Odessa-Midland, TX",633,1026417
Gardendale,Texas,"Odessa-Midland, TX",633,1026418
Garland,Texas,"Dallas-Ft. Worth, TX",623,1026419
Garrison,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026420
Garwood,Texas,"Houston, TX",618,1026421
Gatesville,Texas,"Waco-Temple-Bryan, TX",625,1026422
George West,Texas,"Corpus Christi, TX",600,1026423
Georgetown,Texas,"Austin, TX",635,1026424
Geronimo,Texas,"San Antonio, TX",641,1026425
Giddings,Texas,"Austin, TX",635,1026426
Gillett,Texas,"San Antonio, TX",641,1026427
Gilmer,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026428
Gladewater,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026429
Glen Rose,Texas,"Dallas-Ft. Worth, TX",623,1026430
Goldthwaite,Texas,"Waco-Temple-Bryan, TX",625,1026431
Goliad,Texas,"San Antonio, TX",641,1026432
Gonzales,Texas,"San Antonio, TX",641,1026433
Goodfellow Air Force Base,Texas,"San Angelo, TX",661,1026434
Gordon,Texas,"Dallas-Ft. Worth, TX",623,1026435
Gorman,Texas,"Abilene-Sweetwater, TX",662,1026436
Graham,Texas,"Wichita Falls, TX & Lawton, OK",627,1026437
Granbury,Texas,"Dallas-Ft. Worth, TX",623,1026438
Grand Prairie,Texas,"Dallas-Ft. Worth, TX",623,1026439
Grapeland,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026440
Grapevine,Texas,"Dallas-Ft. Worth, TX",623,1026441
Greenville,Texas,"Dallas-Ft. Worth, TX",623,1026442
Groesbeck,Texas,"Waco-Temple-Bryan, TX",625,1026443
Groves,Texas,"Beaumont-Port Arthur, TX",692,1026444
Gruver,Texas,"Amarillo, TX",634,1026445
Gunter,Texas,"Sherman, TX-Ada, OK",657,1026446
Guthrie,Texas,"Wichita Falls, TX & Lawton, OK",627,1026447
Hale Center,Texas,"Lubbock, TX",651,1026448
Hallettsville,Texas,"San Antonio, TX",641,1026449
Hallsville,Texas,"Shreveport, LA",612,1026450
Haltom City,Texas,"Dallas-Ft. Worth, TX",623,1026451
Hamilton,Texas,"Dallas-Ft. Worth, TX",623,1026452
Hamshire,Texas,"Beaumont-Port Arthur, TX",692,1026453
Hardin,Texas,"Houston, TX",618,1026454
Harker Heights,Texas,"Waco-Temple-Bryan, TX",625,1026455
Harlingen,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026456
Harper,Texas,"Austin, TX",635,1026457
Harrold,Texas,"Wichita Falls, TX & Lawton, OK",627,1026458
Hartley,Texas,"Amarillo, TX",634,1026459
Haskell,Texas,"Abilene-Sweetwater, TX",662,1026460
Haslet,Texas,"Dallas-Ft. Worth, TX",623,1026461
Hawkins,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026462
Hearne,Texas,"Waco-Temple-Bryan, TX",625,1026463
Hebbronville,Texas,"Corpus Christi, TX",600,1026464
Helotes,Texas,"San Antonio, TX",641,1026465
Hemphill,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026466
Hempstead,Texas,"Houston, TX",618,1026467
Henderson,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026468
Henrietta,Texas,"Wichita Falls, TX & Lawton, OK",627,1026469
Hereford,Texas,"Amarillo, TX",634,1026470
Hico,Texas,"Dallas-Ft. Worth, TX",623,1026471
Hidalgo,Texas,"Harlingen-Weslaco-Brownsville-McAllen, TX",636,1026472
Highlands,Texas,"Houston, TX",618,1026473
Hillsboro,Texas,"Dallas-Ft. Worth, TX",623,1026474
Hitchcock,Texas,"Houston, TX",618,1026475
Hockley,Texas,"Houston, TX",618,1026476
Holland,Texas,"Waco-Temple-Bryan, TX",625,1026477
Hondo,Texas,"San Antonio, TX",641,1026478
Honey Grove,Texas,"Dallas-Ft. Worth, TX",623,1026479
Hooks,Texas,"Shreveport, LA",612,1026480
Houston,Texas,"Houston, TX",618,1026481
Howe,Texas,"Sherman, TX-Ada, OK",657,1026482
Hubbard,Texas,"Dallas-Ft. Worth, TX",623,1026483
Huffman,Texas,"Houston, TX",618,1026484
Hughes Springs,Texas,"Shreveport, LA",612,1026485
Humble,Texas,"Houston, TX",618,1026486
Hunt,Texas,"San Antonio, TX",641,1026487
Huntington,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026488
Huntsville,Texas,"Houston, TX",618,1026489
Hurst,Texas,"Dallas-Ft. Worth, TX",623,1026490
Hutchins,Texas,"Dallas-Ft. Worth, TX",623,1026491
Hutto,Texas,"Austin, TX",635,1026492
Industry,Texas,"Houston, TX",618,1026493
Ingleside,Texas,"Corpus Christi, TX",600,1026494
Ingram,Texas,"San Antonio, TX",641,1026495
Iowa Park,Texas,"Wichita Falls, TX & Lawton, OK",627,1026496
Irving,Texas,"Dallas-Ft. Worth, TX",623,1026497
Italy,Texas,"Dallas-Ft. Worth, TX",623,1026498
Itasca,Texas,"Dallas-Ft. Worth, TX",623,1026499
Ivanhoe,Texas,"Dallas-Ft. Worth, TX",623,1026500
Jacksboro,Texas,"Dallas-Ft. Worth, TX",623,1026501
Jacksonville,Texas,"Tyler-Longview(Lufkin & Nacogdoches), TX",709,1026502
Jasper,Texas,"Beaumont-Port Arthur, TX",692,1026503
Jayton,Texas,"Lubbock, TX",651,1026504
Jefferson,Texas,"Shreveport, LA",612,1026505
Joaquin,Texas,"Shreveport, LA",612,1026506
