"host","brand","gender","color","bcl0","bcl1","bcl2","bcl3","bcl4","lcat1","lcat0","name","fname","lname0","lname1","lname2"
"www.amazon.co.uk","","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","animal agas beanie","animal","beanie","agas","agas beanie"
"www.amazon.co.uk","desigual","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","floreetes beanie","floreetes","beanie","floreetes","floreetes beanie"
"www.amazon.co.uk","dc comics","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","dc clothing button striped beanie","dc","beanie","striped","striped beanie"
"www.amazon.co.uk","starter","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","boys two college h snapback","boys","snapback","h","h snapback"
"www.amazon.co.uk","wear your mind","kids","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","lanatural wear baby dress","lanatural","dress","baby","baby dress"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps","sports sun visor sandwich golf tennis cap hat 12","sports","12","hat","hat 12"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps","sports sun visor sandwich golf tennis cap hat 12","sports","12","hat","hat 12"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps","sports sun visor sandwich golf tennis cap hat 12","sports","12","hat","hat 12"
"www.amazon.co.uk","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps","sports sun visor sandwich golf tennis cap hat 12","sports","12","hat","hat 12"
"www.amazon.co.uk","","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","On-Course Accessories","Ball Markers","wink fusion cap hat clip magic golf ball maer asbri golf","wink","golf","asbri","asbri golf"
"www.amazon.co.uk","puma","women","violet","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Headwear","Caps","cat cap","cat","cap","cat","cat cap"
"www.amazon.co.uk","o'neil","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","l eday beanie","l","beanie","eday","eday beanie"
"www.amazon.co.uk","helly hansen","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","lifa brand beanie","lifa","beanie","brand","brand beanie"
"www.amazon.co.uk","jack & jones","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","jack jones dna knit beanie","jack","beanie","knit","knit beanie"
"www.amazon.co.uk","esprit","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","114ea1p006 beanie","114ea1p006","beanie","114ea1p006","114ea1p006 beanie"
"www.amazon.co.uk","echo","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","highland girl aztec beanie","highland","beanie","aztec","aztec beanie"
"www.amazon.co.uk","money","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","clothing siter hat baseball cap","clothing","cap","baseball","baseball cap"
"www.amazon.co.uk","tommy hilfiger","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","beanie","beanie","beanie","beanie","beanie beanie"
"www.amazon.co.uk","bench","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","lohann beanie","lohann","beanie","lohann","lohann beanie"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","d ouml ll beanie","d","beanie","ll","ll beanie"
"www.amazon.co.uk","vans","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","classic snapback baseball cap","classic","cap","baseball","baseball cap"
"www.amazon.co.uk","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","d ouml ll beanie","d","beanie","ll","ll beanie"
"www.amazon.co.uk","helly hansen","women","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","graphic beanie","graphic","beanie","graphic","graphic beanie"
"www.amazon.co.uk","helly hansen","women","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","graphic beanie","graphic","beanie","graphic","graphic beanie"
"www.amazon.co.uk","esprit","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","114ea1p016 beanie","114ea1p016","beanie","114ea1p016","114ea1p016 beanie"
"www.amazon.co.uk","pepe","women","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","jeans beanie","jeans","beanie","jeans","jeans beanie"
"www.amazon.co.uk","new era","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","authentic la didgers cap 59fifty","authentic","59fifty","cap","cap 59fifty"
"www.amazon.co.uk","new era","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","authentic la didgers cap 59fifty","authentic","59fifty","cap","cap 59fifty"
"www.amazon.co.uk","l.a.m.b.","women","red","Home","Fashion","Fashion accessories","Headwear","Caps","Women","Caps","2015 ladies lamb hush bucket waterproof womens golf hat","2015","hat","golf","golf hat"
"www.amazon.co.uk","puma","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","golf monoline adjustable golf visor","golf","visor","golf","golf visor"
"www.bloomingdales.com","halston heritage","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","Women","Women","dress cap sleeve drape front","dress","front","drape","drape front"
"www.amazon.co.uk","","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Hats & Caps","mets baseball cap","mets","cap","baseball","baseball cap"
"www.amazon.co.uk","porsche","","white","Home","Fashion","Fashion accessories","Headwear","Caps","Baseball","Clothing","baseball cap","baseball","cap","baseball","baseball cap"
"www.amazon.co.uk","new era","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Hats & Caps","magic nba 9forty cap","magic","cap","9forty","9forty cap"
"www.amazon.co.uk","ferrari","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Baseball Caps","cap formula one 1 scudetto f1 team new","cap","new","team","team new"
"www.amazon.co.uk","lacoste","men","silver","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","beanie rb3502 w14 sanglier","beanie","sanglier","w14","w14 sanglier"
"www.amazon.co.uk","lacoste","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","beanie rb3502 w14 sanglier","beanie","sanglier","w14","w14 sanglier"
"www.amazon.co.uk","lacoste","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","beanie rb3502 w14 sanglier","beanie","sanglier","w14","w14 sanglier"
"www.bloomingdales.com","neoprene","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","tadashi shoji petites dress cap sleeve lace belted sheath","tadashi","sheath","belted","belted sheath"
"www.bloomingdales.com","","women","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Women","Women","sue wong dress illusion neck cap sleeve soutache sheath","sue","sheath","soutache","soutache sheath"
"www.bloomingdales.com","rebecca taylor","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Contemporary","Contemporary","dress cap sleeve dot knit jacquard","dress","jacquard","knit","knit jacquard"
"www.bloomingdales.com","john varvatos star usa","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Categories","Men","commuter cap toe s","commuter","s","toe","toe s"
"www.bloomingdales.com","fiction","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Men","modern cap toe s","modern","s","toe","toe s"
"www.bloomingdales.com","halston heritage","women","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Women","Women","dress cap sleeve ombr eacute pr","dress","pr","eacute","eacute pr"
"www.bloomingdales.com","frye","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Men","harvey cap toe s","harvey","s","toe","toe s"
"www.boohoo.com","","","silver","Home","Fashion","Fashion accessories","Headwear","Caps","Clearance","Accessories","lily patent weave snapback","lily","snapback","weave","weave snapback"
"www.amazon.co.uk","oakley","","transperant","Home","Fashion","Fashion accessories","Headwear","Caps","Water Polo","Caps","baker brim beanie hat worn transpnt","baker","transpnt","worn","worn transpnt"
"www.amazon.co.uk","oakley","","green","Home","Fashion","Fashion accessories","Headwear","Caps","Water Polo","Caps","baker brim beanie hat worn","baker","worn","hat","hat worn"
"www.amazon.co.uk","","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Water Polo","Caps","win mini water polo snug fit numbered 1 10 hats aqua sports fabric caps","win","caps","fabric","fabric caps"
"www.amazon.co.uk","tommy hilfiger","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","beanie bleu night heather eur one size","beanie","size","one","one size"
"www.bidorbuy.co.za","police","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","South African Army","itary cap collars mess dress old closed backing","itary","backing","closed","closed backing"
"www.bidorbuy.co.za","games","","","Home","Fashion","Fashion accessories","Headwear","Caps","Sporting Memorabilia","Racquet Sports","brand new roger federer tagged autographed olympic cap 2012","brand","2012","cap","cap 2012"
"www.bidorbuy.co.za","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing & Equipment","Headgear","us army style garrison style patrol cap swat","us","swat","cap","cap swat"
"www.bidorbuy.co.za","","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","Other Badges & Insignia","st s ambulance association cap beret badge","st","badge","beret","beret badge"
"www.bidorbuy.co.za","","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","South African Army","sadf regiment east rand cap collars mess dress scares","sadf","scares","dress","dress scares"
"www.bidorbuy.co.za","beer soap","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hunting","Other Hunting","usa itary camo hat assorted shades well army cap","usa","cap","army","army cap"
"www.snapdeal.com","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Ghf Gray Winter Wollen Cap","ghf gray wer wollen cap","ghf","cap","wollen","wollen cap"
"www.snapdeal.com","innovationthestore","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Innovation The Store Bulls Snapback Cap & Hiphop Cap","innovation store bulls snapback cap hiphop cap","innovation","cap","hiphop","hiphop cap"
"www.snapdeal.com","","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Bvm Pink Woollen Single Gloves For Women","bvm len single gloves","bvm","gloves","single","single gloves"
"www.snapdeal.com","innovationthestore","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Innovationthestore Brown Cotton Single Golf Cap For Men","single golf cap","single","cap","golf","golf cap"
"www.snapdeal.com","bonjour","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Bonjour Blue Acrylic Woolen Cap Men","en cap","en","cap","en","en cap"
"www.snapdeal.com","jstarmart","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Jstarmart Green Cotton Military Cap","itary cap","itary","cap","itary","itary cap"
"www.snapdeal.com","basics 029","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Basics White Cotton Tennis Cap Men","s tennis cap","s","cap","tennis","tennis cap"
"www.argos.co.uk","aiden","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Men's clothing","Men's accessories","watch dogs pee baseball cap","watch","cap","baseball","baseball cap"
"www.argos.co.uk","billabong","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Men's clothing","Men's accessories","baseball cap","baseball","cap","baseball","baseball cap"
"www.bidorbuy.co.za","woodland","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Paintball","Other Paintball","cap hat us digital marpat camo","cap","camo","marpat","marpat camo"
"www.bidorbuy.co.za","","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","Other Badges & Insignia","royal artillery cap beret badge british","royal","british","badge","badge british"
"www.bidorbuy.co.za","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Badges & Insignia","South African Army","south africa umvoti mounted rifles gilding metal cap beret badge 1902 1968","south","1968","1902","1902 1968"
"www.bidorbuy.co.za","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Airsoft","Other Airsoft","us special multicam camo garrison style patrol cap","us","cap","patrol","patrol cap"
"www.bidorbuy.co.za","poor boy","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing","Headwear","m0084 poorboy cap graphite","m0084","graphite","cap","cap graphite"
